steamid,num_games_owned,num_reviews,playtime_forever(min),playtime_last_two_weeks(min),playtime_at_review(min),last_played,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,review_length,review_updated,timestamp_dev_responded, developer_response
76561198355836823,131,24,3278,0,3055,2023-03-28 11:50:26,135071454,schinese,动作系统和跟踪大幅度优化，前期会觉得，跟一代比，太好玩了！但剧情却出了大问题，后期主角的行为有些出戏，想探讨的两个问题：校园暴力，法律与私刑的关系都没有处理好，甚至会觉得主角会有些虚伪。相比于主线，作为副主线的青春群像剧更加有趣，天泽太可爱了。此外还有一些恶心人的点，都要决战了，你还惦记着那潜行找路干什么玩意啊，上一秒1v几十，下一秒怂了找路吧，太影响节奏了。还有青春群像剧推进要通关那几个小游戏，总有人不爱玩那些小游戏的吧。。。总体来说，还是非常好的游戏，系列粉丝无脑入。,2023-03-21 09:53:16,2023-03-21 09:53:16,True,0,0,0,0,False,False,False,True,,238,False,,
76561198318625635,44,4,1564,112,652,2023-04-25 02:19:20,135051296,schinese,好玩 很值！,2023-03-21 02:31:25,2023-03-21 02:31:25,True,0,0,0,0,True,False,False,True,,6,False,,
76561198333278893,94,16,1788,0,430,2023-03-28 12:10:48,135045808,schinese,原本以为是拿木村拓哉作为最大卖点的黔驴技穷之作，没想到是相当有深度的游戏，世嘉的宣发能力简直是屎，耽误了这么好的作品。不仅谈校园暴力，从如龙到审判之逝，甚至可以说在名越的带领下，他们制作的游戏对东亚社会和文化的投射和思考越来越深入，同时龙引擎带来的更高自由度和表现力也让可玩性和手感upup;;虽然名越已经离巢，但还是希望这个系列能像如龙一样走得更长远一点,2023-03-21 00:47:57,2023-03-21 00:53:00,True,1,0,0.515570938587188721,0,True,False,False,True,,178,True,,
76561198812186781,196,23,2160,0,2160,2023-03-17 23:56:14,135037681,schinese,战斗系统得到了优化，支线、小游戏内容也很丰富。青春群像剧非常棒，体验很不戳。剧情和前作一样优秀，立意于校园霸凌，两个主角之间相反意念的碰撞，借海腾之口表达的“你们两个真的有一方是完全正确的吗”令主题升华不少。当然中间无限复读的泽老师有点小无聊。海腾篇则是很热血男儿，不得不感叹审判这几个boss都有点精神变态，这位尤为突出，不过好似。,2023-03-20 22:23:51,2023-03-26 17:34:45,True,1,0,0.523809552192687988,0,True,False,False,True,,167,True,,
76561198095569854,184,58,1565,0,775,2023-03-28 18:07:32,135029646,schinese,真正的如龙7,2023-03-20 19:33:41,2023-03-20 19:33:41,True,0,0,0.405405402183532715,0,True,False,False,True,,6,False,,
76561198337700858,184,10,2511,0,2511,2023-03-20 10:04:53,135011518,schinese,深刻的主题，紧凑且环环相扣的剧情，不错的战斗系统以及丰富又有趣的支线剧情，8.5/10,2023-03-20 10:09:36,2023-03-20 10:09:36,True,1,0,0.52173912525177002,0,True,False,False,True,,43,False,,
76561198341410288,55,1,2024,0,1649,2023-04-05 14:53:04,135002937,schinese,神中神,2023-03-20 06:43:39,2023-03-20 06:43:39,True,0,0,0,0,False,False,False,True,,3,False,,
76561198360046445,186,50,3025,0,2253,2023-04-07 18:34:24,134987771,schinese,[h1]以暴制暴终究不是长久之计，无论用多么华丽的手段去粉饰犯罪，犯罪也始终是犯罪，它造成的伤害，是永远不可能逆转的。[/h1];用暴力手段对抗校园霸凌，确实，一开始会给人带来复仇的快感，但是所带来的后劲儿也是足够大的。使用的非法手段复仇之后，委托人和被委托人都会为了掩盖犯罪历史而做出另一些新的犯罪事实。那些被连累的无辜的人们，他们的为什么要为了你们的复仇被损害利益甚至是丢掉生命？;无论是审判之眼里为了研究阿尔兹海默症的特效药去杀人，还是这一部里为了复仇校园霸凌而杀人，都是绝对不可取的。;首先，上一部里为了研究特效药，专门抓黑道成员去做实验，确实，在他们看来这些黑道不过是社会败类罢了，但是这个药如果一直不成功，黑道杀完了，他们会不会在大街上绑架流浪汉，以及那些社会边缘人士去做实验？当这类人又杀完了，药物还是没有研究成功，那接下来会不会随机抓你我这样的普通人去做实验？谁都不能否认这种情况吧？这个特效药一旦研究成功，确实可以造福千万人，但你愿意去做未完成之前的那个小白鼠么？;再说回这一部，你问我御子柴和那些霸凌的人难道不该死么？是的，他们确实该死，但是不代表为了复仇，就可以为所欲为，甚至是衍生出一条供人杀人脱罪的产业链出来。;;[b]无论是第一部还是第二部，都牵扯到了政治层面的因素，身居高位的官员们一旦与其有所牵扯，照样会为了保全自身而铤而走险，而手握重权的官员一旦为了抹除自身污点而痛下杀手时，又或者被心怀不轨的政客利用有此污点的官员为非作歹时，所带来的影响，必将更为致命，而且当事情真的走到了这一步时，事件往往是没有任何人可以控制的了，玩儿鹰被鹰啄了眼的喜多方就是如此[/b];;所以我认为，八神以及原田律师事务所里的诸位律师们，做得并没有错。;;[b]“司法一旦混入人情，那么司法必将毁于一旦”[/b];;沉重的话题说完了，在游戏里的青春群像剧的内容其实应该是编剧希望让人们看到校园里除了不良，霸凌事件以外，更多的还是美好的东西。快乐且丰富的青春。每个孩子执着于自己喜欢的东西，有时会偏离正轨，那么把他们引导回正途就正是为人师表应该去做的事情。;八神带领舞蹈社拿到冠军之后，泽田说看起来八神教导舞蹈社时还挺开心的，八神说这一点我并不否认。泽田问是否让八神想起自己的青春时，八神说是，只是太晚了。由此可见，八神的内心，是真的喜欢这群学生的。因为对于每天面对罪恶的八神来说，这些正值青春的学生，拥有他不曾拥有过的美好。;青春本该是这个样子，老师也本该就是这个样子！,2023-03-20 02:33:07,2023-03-20 04:21:28,True,5,0,0.562650620937347412,0,True,False,False,True,,1040,True,,
76561198434323145,70,16,3751,0,200,2023-04-18 16:21:05,134940977,schinese,good,2023-03-19 13:07:36,2023-03-19 13:07:36,True,0,0,0,0,True,False,False,True,,4,False,,
76561198420967928,112,37,2466,0,2365,2023-03-31 20:19:52,134933543,schinese,非常有深度优秀的作品,2023-03-19 10:28:41,2023-03-19 10:28:41,True,0,0,0,0,False,False,False,True,,10,False,,
76561198840778256,375,29,2208,0,2155,2023-03-20 01:35:45,134899241,schinese,龙组新系列，相比与审判1而言，很多细节做了优化，更加方便，但是平心而论剧情不如一代出彩，总体来说质量上乘，剧情如龙0和审判1独一档，审判2可以和极媲美，整体玩下来还可以，感觉比最近新出的如龙维新要好很多,2023-03-19 00:23:44,2023-03-19 00:23:44,True,2,0,0.539862215518951416,0,True,False,False,True,,101,False,,
76561198864477537,71,6,2579,1339,966,2023-05-03 00:29:17,134897794,schinese,龙引擎优化最好的一部也是战斗系统最丰富的一部 十分推荐,2023-03-19 00:01:47,2023-03-19 00:01:47,True,0,0,0,0,True,False,False,True,,27,False,,
76561199017762245,162,16,2449,0,354,2023-03-26 22:42:08,134890521,schinese,好玩,2023-03-18 22:21:14,2023-03-18 22:21:14,True,0,0,0,0,True,False,False,True,,2,False,,
76561199216663166,45,24,1009,184,817,2023-04-30 20:25:24,134878082,schinese,感觉神作了 应该是我玩过的做的最好的箱庭游戏了  2个城市内容丰富  每一个地方都有惊喜 充满了生活气息 可以看出来制作组花了很大心思   战斗流畅丝滑  主角很装逼 四个战斗风格也很爽 做支线停不下来 主线根本不想管,2023-03-18 19:02:00,2023-03-18 19:02:00,True,0,0,0,0,False,False,False,True,,109,False,,
76561198048938952,291,14,2679,12,349,2023-04-25 23:05:56,134867087,tchinese,good,2023-03-18 15:14:48,2023-03-18 15:14:48,True,0,0,0,0,True,False,False,True,,4,False,,
76561198157817613,22,2,391,0,389,2023-03-25 01:43:57,134825589,schinese,THIS GAME IS SO COOL!,2023-03-18 00:53:12,2023-03-18 00:53:12,True,0,0,0,0,False,False,False,True,,21,False,,
76561198205289695,68,5,2817,0,1884,2023-03-21 15:15:41,134814884,schinese,莎木的最佳继任者从此诞生，经过了莎木、如龙的变革，龙组真正的实力体现在了审判之眼和审判之逝中，太精彩了，真的太精彩了，剧情无敌，玩法无敌，人物无敌，代入感无敌，这三百值了,2023-03-17 22:01:23,2023-03-17 22:01:23,True,0,1,0,0,True,False,False,True,,85,False,,
76561198021156489,66,5,14063,0,14063,2023-03-17 21:17:52,134812602,tchinese,好玩! 買了絕對值得!!!!!!!,2023-03-17 21:19:19,2023-03-17 21:19:19,True,0,0,0,0,True,False,False,True,,17,False,,
76561198363592241,71,2,1412,0,1412,2023-03-15 12:35:09,134800795,schinese,无敌,2023-03-17 16:54:36,2023-03-17 16:54:36,True,1,0,0.523809552192687988,0,True,False,False,True,,2,False,,
76561199185739276,1230,43,3650,463,1824,2023-05-03 06:46:06,134786782,schinese,当之无愧的如龙战斗天花板;血脉喷张的战斗突入和QTE;目前市面上最强的武术/功夫游戏;;;,2023-03-17 09:54:13,2023-03-17 09:54:13,True,2,0,0.442028999328613281,0,True,False,False,True,,45,False,,
76561198044460076,405,49,3871,0,2932,2023-03-19 16:56:09,134762670,schinese,虽然剧情比起上一步有很多逻辑错误，但是依然还算得上精彩，整段故事所体现出来的社会问题确实很引人深思，不管怎么说，还是希望法律能日渐完善，能够真真正正的去解决问题吧！,2023-03-17 00:49:25,2023-03-17 01:30:32,True,1,0,0.520833313465118408,0,False,False,False,True,,82,True,,
76561198328306671,302,5,1570,254,892,2023-05-02 00:15:41,134711840,schinese,好玩,2023-03-16 01:41:25,2023-03-16 01:41:25,True,0,0,0,0,True,False,False,True,,2,False,,
76561198337560420,120,16,3284,0,3284,2023-02-04 13:49:23,134692668,schinese,很不错,2023-03-15 17:36:53,2023-03-15 17:36:53,True,0,0,0,0,True,False,False,True,,3,False,,
76561198255819068,41,2,25,0,16,2023-03-18 11:10:34,134689789,schinese,win11，游戏进都进不去，之眼我倒是能流畅玩，之逝直接给我报错，什么玩意,2023-03-15 15:44:39,2023-03-15 15:44:39,False,0,0,0,0,True,False,False,True,,37,False,,
76561199020372635,55,11,2166,0,2166,2023-04-09 18:59:12,134681376,schinese,为活人谋幸福还是为死人讨公道？桑名制裁法律制裁不了的人，八神保护法律无法保护的人。古田编剧亲自操刀，理念的碰撞使正义对错难分，也因这种矛盾升华了游戏主题。我并没有对阿隆在后期反复提起泽老师感到啰嗦，这正是阿隆对泽老师过去经历的同情并对其被牵连而死感到内疚，誓要抓住凶手为泽报仇所产生的愤慨（每次回忆中闪过泽老师脸上的泪痕我都心痛不已）。审判之逝各方面是龙组制作的顶尖水准，四种攻击风格：一闪圆舞流转拳威各有特色，打击感也是龙组系列作品最好的（但愿将此战斗机制延续到如龙8桐生的篇章中）。同时减少了第一步受诟病的主线的跟踪与无人机任务以及取消了致命伤机制。我也是通过这部作品才开始了解木村拓哉，虽说续作还未敲定，但相信在不久的将来能再见八神，海腾，杉浦，东彻，九十九，源田律所一行人。本作绝对值得一试！,2023-03-15 10:21:02,2023-04-28 21:58:16,True,1,0,0,0,False,False,False,True,,350,True,,
76561199390309377,197,3,6533,0,6479,2023-04-15 21:15:42,134653048,schinese,作为人中之龙的系列最新作，本作的战斗系统可谓是最适合新手入手，剧情依然是人中之龙的味道,2023-03-14 23:14:52,2023-03-14 23:14:52,True,0,0,0,0,True,False,False,True,,43,False,,
76561198835635917,40,8,2493,0,1588,2023-03-31 22:52:11,134598104,schinese,神作！！！,2023-03-13 21:44:27,2023-03-19 20:42:47,True,1,0,0,0,True,False,False,True,,5,True,,
76561199470961317,63,7,471,0,270,2023-03-15 22:26:48,134465195,schinese,好好好,2023-03-11 20:03:58,2023-03-11 20:03:58,True,0,0,0,0,False,False,False,True,,3,False,,
76561198433944734,58,1,2248,431,841,2023-05-01 13:35:02,134430245,schinese,第一次玩這種類型的遊戲 主線的推理到後期我根本停不下來吖QAQ而且學校霸凌題材什麼的…可能我也有過相同的經歷所以我比較有代入感吧不過打架技能也太帥了吧！欺負弱者的小混混看我揍不揍你！吖！！木村拓哉<3,2023-03-11 05:40:48,2023-03-11 14:15:07,True,0,0,0,0,True,False,False,True,,101,True,,
76561199020799833,72,11,1022,1,1022,2023-05-02 16:26:19,134421723,schinese,太好玩了,2023-03-11 02:53:48,2023-03-11 02:53:48,True,0,0,0,0,False,False,False,True,,4,False,,
76561198402245866,64,6,8666,0,8666,2023-03-10 01:27:24,134362453,tchinese,想跟渡邊刑警捉i,2023-03-10 02:12:31,2023-03-10 02:12:31,True,0,0,0,0,True,False,False,True,,8,False,,
76561198813331815,292,11,4147,0,3425,2023-03-12 20:10:36,134281066,schinese,主线剧情有深度，支线丰富有趣，演出精致，战斗手感好，很难不支持,2023-03-08 14:32:32,2023-03-08 14:32:32,True,0,0,0,0,True,False,False,True,,31,False,,
76561198981028426,41,8,2543,0,2543,2023-03-08 00:53:29,134249146,schinese,好玩！,2023-03-08 00:55:02,2023-03-08 00:55:02,True,2,0,0.545454561710357666,0,True,False,False,True,,3,False,,
76561198069919241,105,11,890,0,257,2023-03-11 23:57:07,134243228,schinese,4090应该不配玩这个游戏吧 能调到20帧 !,2023-03-07 22:50:38,2023-03-07 22:50:38,False,0,0,0.431921005249023438,0,True,False,False,True,,23,False,,
76561198062746392,146,38,3897,0,3897,2023-01-21 14:46:19,134223515,schinese,60小时主线通关 然后内心一阵空虚 支线完全提不起兴趣做了是为啥。。,2023-03-07 13:40:40,2023-03-07 13:40:40,True,3,0,0.563492059707641602,0,True,False,False,True,,34,False,,
76561198808927295,194,25,3600,0,3566,2023-03-26 13:42:40,134115467,schinese,非常优秀的续作。上一作折磨人的地方很多，比如无尽的跑图，阴间跟踪，阴间无人机。这一作在主线的体验明显变好了许多。个人也认为这一作在很多方面都是完全碾压上一作。这一作玩着不累，剧情环环相扣而且主题是反校园暴力的，立意也很好。对于桑名与八神各自坚守的正义也算是有了一个合理且不错的结局。战斗方面相当丝滑，三个战斗形态无缝切换，有非常多的技能搭配以及选择，以至于我一周目打完了连很多技能都记不住。地图虽然是老地图，但还是老样子塞了一大堆玩意，主线也就占了游戏的5分之一，很耐玩。音乐比起上一作这一作属于是相当对我口味了，热血，悲壮都体现的相当不错。尤其是三种形态三个bgm也是让战斗体验更加饱满。还是那句话，喜欢如龙系列的无脑入，没玩过前传的也可以买，并且不会因为是续作就涉及很多剧透，而且剧情跟上一代是基本不太相关的，所以无脑入就行。路人玩家如果喜欢此类游戏也推荐尝试。而整体审判两作质量真心不比如龙低，毕竟如龙系列拉胯的也有好几作。现在我甚至希望官方多搞点八神的剧情了2333,2023-03-05 20:04:28,2023-03-05 20:04:28,True,10,0,0.622085928916931152,0,True,False,False,True,,437,False,,
76561198005131297,103,48,3355,0,2120,2023-03-14 00:10:12,134107401,schinese,金哉先生！让高中生知道人生真正的意义。应该是如龙工作室经典的游戏，木村拓哉表演爆炸，战斗风格，一闪八极拳，圆舞少林谭腿，流转咏春拳，你可以理解为一闪是甄子丹，圆舞是成龙，咏春是李连杰。游戏好玩到爆炸,2023-03-05 17:22:04,2023-03-05 17:22:04,True,0,0,0,0,False,False,False,True,,99,False,,
76561199300496168,62,8,4389,0,4389,2023-03-05 03:55:04,134071213,schinese,这部审判比上一部多出了一个异人町地图，流转和拳威这两个新增的战斗方式真的很爽。我已经等不及玩审判3了（虽然不知道会不会有）;再说剧情，这部聚焦于校园暴力，这个主题真的很能让学生群体产生共鸣，每个学生或多或少都经历过霸凌，可能是被霸凌者也可能是霸凌者，校园暴力在青春期校园中可以算是绝对会有的恶习了，只是严重程度不同罢了，可能是言语上的，也可能是肢体上的。在玩的时候，我看见那些霸凌者的言行举止简直和我初高中的时候一模一样，仗着人多就去欺负弱小，所以真的很能共鸣，即使狠狠地揍了游戏中那些霸凌者也难解我心头之恨，即使我打完结局后，我仍然觉得桑名做的很对，凭什么霸凌者可以好好生活，过上美好日子而被霸凌者就得用一生去治愈心灵之伤，好人就该被人拿枪指着？那些霸凌者就应该感受痛苦，感受被他们霸凌的人的数十倍数百倍的痛苦，该用一生去忏悔的是他们这群畜生，而不是被霸凌者。;屏幕前的你如果正在受到霸凌，请你不要把一切都藏在心里，一定要去找能够帮助你的你信任的人，把你正经历的痛苦告诉他们，让尽可能多的人来帮助你，老师、家人、好朋友、警察或者是其他任何能够帮助你的人。千万不要产生轻生的想法，你一旦轻生，那些畜生绝对不会有任何愧疚感，而你则是用你的生命成为了他们这些畜生茶余饭后的谈资，你一定要活着，活着才能有办法让这群畜生受到应有的惩罚，活着你才能看到他们受到惩罚。;我知道你很难过，我很同情你，如果没有人给你一个鼓励，那么就由我来先给你一个鼓励：加油，挺过去，你一定可以，坚强的活下去！;如果你是霸凌者，那么我只能说，人在做天在看，你一定会遭报应的，迟早，你遭报应的时候不会有任何人同情你，因为你曾经霸凌过别人，所以你就应该付出代价，用一生去忏悔，直到你死，再在地狱中为你不干人事赎罪吧！,2023-03-05 04:17:53,2023-03-05 04:17:53,True,1,0,0,0,True,False,False,True,,740,False,,
76561198439357737,133,11,1578,0,1578,2023-03-04 19:35:24,134039115,schinese,结尾的猜拳分寿司和猫猫真是意想不到的惊喜。,2023-03-04 19:36:06,2023-03-04 19:36:06,True,0,0,0,0,False,False,False,True,,21,False,,
76561199229873644,32,37,642,0,447,2023-03-04 23:28:57,134000715,schinese,好好完,2023-03-04 05:05:17,2023-03-04 05:05:17,True,0,0,0,0,True,False,False,True,,3,False,,
76561198446238595,53,19,5033,0,422,2023-03-09 23:49:36,133896820,schinese,战斗真棒,2023-03-02 11:59:30,2023-03-02 11:59:30,True,0,0,0,0,True,False,False,True,,4,False,,
76561198090349927,1575,134,2985,0,1752,2023-03-18 21:48:02,133892160,schinese,青春群像剧除了小游戏本身以外，剧情我是全部跳过的，一眼就能看穿结局让我不厌其烦。;主线剧情还是很有水准，跌宕起伏、山回路转，但问题还是推理小说一贯的缺点：为了增加悬念和转折有时候违背了逻辑。;以游戏制作水准来说，是如龙系列的最高水平，但是也要提醒制作组，僵硬的肢体演出和机械的战斗模式已经落后这个世代了。;总体来说我还是会给好评，8/10。,2023-03-02 09:47:05,2023-03-02 09:47:05,True,4,0,0.497216552495956421,0,True,False,False,True,,170,False,,
76561198816414065,124,49,3330,0,3330,2023-02-10 14:43:00,133864420,schinese,非常棒的反校园霸凌故事，虽然女性角色一惯性得成为了推动剧情的牺牲品。旧战斗系统全面升级，新的流转和拳威也很好玩。;泽老师虽然很可怜，但八神快把泽老师喊成背后灵了。庆幸八神起码说的是正话，不然和朝影地球圣经有什么区别，云、天空、大地.....;青春群像剧很有意思，但打起来也累。非常好舞蹈社，非常坏摩托车、机器人社，最坏挂狗电竞社。;今天依旧是脚踩4条船毫无影响的一天（笑,2023-03-01 23:24:17,2023-03-01 23:24:17,True,0,0,0,0,True,False,False,True,,185,False,,
76561199207663473,106,5,3672,0,3672,2023-02-28 22:49:43,133804045,tchinese,木村之龍放置很久了，被一開始的學院任務搞到放置，現在又重新拿出來全破，撇除小任務稍嫌煩燥，主線仍舊優秀,2023-02-28 22:52:02,2023-02-28 22:52:02,True,0,0,0.482005149126052856,0,True,False,False,True,,51,False,,
76561198111119557,389,45,10387,0,9191,2023-03-06 22:34:54,133791124,tchinese,記得小時候看過一部由Samuel L. Jackson主演的電影"Shaft";電影最後..兇手也是因為家大業大無法被定罪...;而當兇手無法收押後走出警局時.一位受害者的媽媽在警局外開槍執行自己的正義..;開槍解決那位兇手後那位媽媽也很乾脆的當場受捕..沒連累任何其他的人...;--;當法律無法給自己公道時私刑的正義或許是每個最後的宣洩管道...;但是不要連累到任何無辜的人...也不要為了讓自己能脫罪害死更多的人...;敢玩就要付出代價...要死就自己去死別害其他無辜的人...;--;PS:海藤哥~好好照顧老婆和孩子阿~,2023-02-28 17:38:19,2023-02-28 17:52:59,True,0,0,0,0,True,False,False,True,,264,True,,
76561198114043737,218,40,5393,0,4874,2023-03-01 01:38:46,133788023,schinese,你的下一款如龙，又何必是如龙,2023-02-28 15:58:08,2023-02-28 15:58:08,True,1,0,0.496774196624755859,0,True,False,False,True,,14,False,,
76561198058323754,272,7,1319,0,1319,2022-10-03 18:35:01,133765751,tchinese,非常好玩，打鬥很不錯，劇情就好像看日劇一樣。,2023-02-28 05:49:46,2023-02-28 05:49:46,True,0,0,0,0,True,False,False,True,,22,False,,
